N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Biological Processes	Molecular Function	PANTHER ID
85	0.24	0.24	4.96900007128716	2.89900004863739	2.89900004863739	RRRRREfra.gene8400_i1_length1452.p1	REVERSED Deleted in malignant brain tumors 1 protein (Glycoprotein 340) (Gp-340) (Hensin) (Salivary agglutinin) (SAG) (Surfactant pulmonary-associated D-binding protein)	i1_length1452.p1	1					
86	0.22	0.22	17.0499995350838	17.0499995350838	0	Efra.gene68755_i0_length267.p1	Efra.gene68755_i0_length267.p1		0					
87	0.15	0.15	58.0200016498566	35.8000010251999	0	Efra.gene82151_i1_length246.p1	Efra.gene82151_i1_length246.p1		0					
87	0	0.15	62.6699984073639	38.6700004339218	0	Efra.gene82151_i0_length228.p1	Efra.gene82151_i0_length228.p1		0					
88	0.13	0.13	5.16600012779236	2.3369999602437	0	Efra.gene2834_i6_length2439.p1	Pregnancy zone protein (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 6)	i6_length2439.p1	0					
88	0	0.13	19.7999998927116	9.6450001001358	0	Efra.gene25247_i0_length591.p1	Pregnancy zone protein (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 6)	i0_length591.p1	0					
88	0	0.13	9.74399968981743	9.74399968981743	0	Efra.gene22719_i1_length585.p1	Pregnancy zone protein (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 6)	i1_length585.p1	0					
88	0	0.13	8.63600000739098	8.63600000739098	0	Efra.gene22719_i0_length660.p1	Pregnancy zone protein (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 6)	i0_length660.p1	0					
89	0.13	0.13	23.7000003457069	13.289999961853	0	Efra.gene26194_i2_length522.p1	Cellular nucleic acid-binding protein (CNBP) (Zinc finger protein 9)	i2_length522.p1	0					
90	0.12	0.12	8.33299979567528	8.33299979567528	0	Efra.gene25630_i0_length579.p1	Fucose mutarotase (EC 5.1.3.29)	i0_length579.p1	0					
91	0.1	0.1	4.14699986577034	2.23299991339445	0	RRRRREfra.gene5042_i0_length1881.p1REVERSED		i0_length1881.p1REVERSED	0					
92	0.09	0.1	8.8239997625351	4.04400005936623	0	Efra.gene18440_i0_length819.p1	Mammalian ependymin-related protein 1 (MERP-1)	i0_length819.p1	0					
93	0.08	0.08	5.16400001943111	5.16400001943111	0	RRRRREfra.gene23343_i0_length642.p1REVERSED		i0_length642.p1REVERSED	0					
94	0.07	0.07	2.61400006711483	0.340900011360645	0	Efra.gene40_i0_length9368.p1	Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)	i0_length9368.p1	0					
95	0.07	0.07	18.2199999690056	11.6800002753735	7.47700035572052	Efra.gene23221_i0_length645.p1	Sorcin	i0_length645.p1	1					
96	0.06	0.07	18.520000576973	8.33299979567528	0	Efra.gene39766_i1_length327.p1	Efra.gene39766_i1_length327.p1		0					
96	0	0.07	16.1300003528595	7.25800022482872	0	Efra.gene39766_i0_length375.p1	Efra.gene39766_i0_length375.p1		0					
96	0	0.07	7.96499997377396	7.96499997377396	0	Efra.gene45084_i0_length342.p1	Efra.gene45084_i0_length342.p1		0					
97	0.06	0.07	14.5300000905991	6.97700008749962	0	Efra.gene28290_i0_length519.p1	Tubulin polymerization-promoting protein family member 3	i0_length519.p1	0					
98	0.05	0.05	11.5699999034405	4.63000014424324	0	Efra.gene21462_i0_length701.p1	Alpha-crystallin B chain (Alpha(B)-crystallin)	i0_length701.p1	0					
