N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Gene Ontology	Gene Names	Pathway	Interactions	Protein Families	Subcellular Location	Function	Disease	Tissue Specificity	Keywords	Modifications	Natural Variants	Glycosylations	Propeptide	Signal Peptide	Initiator Methionine	Sequence Conflicts	Sequence Uncertainties	Alternative Sequence	Non-Standard Residues	Lipidations	Disulfide Bonds	Cross Links	Protein Existence	InterPro	Polymorphism	PTM	RNA Editing	Active Site	Binding Site	Entry	Entry Name	Entry Status	Sequence	Protein Names	Organism	Sequence Length	Features	Mass Spectrometry	Virus Hosts	Entry Information
216	6.92	11.83	67.9000020027161	29.1500002145767	29.1500002145767	sp|Q13162|PRDX4_HUMAN	Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1	HUMAN	6																																												
217	6.9	6.93	39.6800011396408	17.2600001096725	14.4800007343292	sp|Q9UMS4|PRP19_HUMAN	Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1	HUMAN	3																																												
218	6.89	10.84	62.0000004768372	10.9700001776218	7.68200010061264	sp|Q92841|DDX17_HUMAN	Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2	HUMAN	5																																												
219	6.86	6.94	54.8099994659424	13.3499994874001	7.45299980044365	sp|Q96AE4|FUBP1_HUMAN	Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3	HUMAN	3																																												
220	6.82	6.85	38.2600009441376	14.7799998521805	11.3499999046326	sp|P30740|ILEU_HUMAN	Leukocyte elastase inhibitor OS=Homo sapiens OX=9606 GN=SERPINB1 PE=1 SV=1	HUMAN	3																																												
221	6.81	6.84	63.730001449585	33.160001039505	25.3899991512299	sp|P21291|CSRP1_HUMAN	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	HUMAN	3																																												
222	6.8	6.86	67.059999704361	13.1400004029274	10.4099996387959	sp|P20700|LMNB1_HUMAN	Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2	HUMAN	3																																												
223	6.78	6.82	64.6200001239777	27.4399995803833	21.6600000858307	sp|P16152|CBR1_HUMAN	Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3	HUMAN	3																																												
224	6.73	6.79	48.6200004816055	7.36699998378754	3.43800000846386	sp|B0I1T2|MYO1G_HUMAN	Unconventional myosin-Ig OS=Homo sapiens OX=9606 GN=MYO1G PE=1 SV=2	HUMAN	3																																												
225	6.7	6.8	41.8700009584427	12.4399997293949	12.4399997293949	sp|P50454|SERPH_HUMAN	Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2	HUMAN	4																																												
226	6.69	6.77	68.3799982070923	23.1600001454353	23.1600001454353	sp|P35232|PHB_HUMAN	Prohibitin OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=1	HUMAN	4																																												
227	6.69	6.75	47.0099985599518	17.6599994301796	14.6699994802475	sp|P40925|MDHC_HUMAN	Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4	HUMAN	3																																												
228	6.67	6.72	70.3999996185303	23.0499997735023	16.2000000476837	sp|P22087|FBRL_HUMAN	rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2	HUMAN	3																																												
229	6.67	6.72	37.4799996614456	9.6560001373291	6.8740002810955	sp|P09960|LKHA4_HUMAN	Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2	HUMAN	3																																												
230	6.62	6.7	50.1699984073639	19.3800002336502	19.3800002336502	sp|P00491|PNPH_HUMAN	Purine nucleoside phosphorylase OS=Homo sapiens OX=9606 GN=PNP PE=1 SV=2	HUMAN	4																																												
231	6.61	6.65	96.0300028324127	34.9200010299683	26.1900007724762	sp|Q5QNW6|H2B2F_HUMAN	Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=HIST2H2BF PE=1 SV=3	HUMAN	7																																												
231	0	6.65	90.4799997806549	34.9200010299683	26.1900007724762	sp|Q93079|H2B1H_HUMAN	Histone H2B type 1-H OS=Homo sapiens OX=9606 GN=HIST1H2BH PE=1 SV=3	HUMAN	7																																												
231	0	6.65	90.4799997806549	34.9200010299683	26.1900007724762	sp|Q99877|H2B1N_HUMAN	Histone H2B type 1-N OS=Homo sapiens OX=9606 GN=HIST1H2BN PE=1 SV=3	HUMAN	7																																												
231	0	6.65	88.0999982357025	34.9200010299683	26.1900007724762	sp|Q99880|H2B1L_HUMAN	Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=HIST1H2BL PE=1 SV=3	HUMAN	7																																												
231	0	6.65	92.8600013256073	34.9200010299683	26.1900007724762	sp|Q99879|H2B1M_HUMAN	Histone H2B type 1-M OS=Homo sapiens OX=9606 GN=HIST1H2BM PE=1 SV=3	HUMAN	7																																												
231	0	6.65	89.6799981594086	34.9200010299683	26.1900007724762	sp|P58876|H2B1D_HUMAN	Histone H2B type 1-D OS=Homo sapiens OX=9606 GN=HIST1H2BD PE=1 SV=2	HUMAN	7																																												
231	0	6.65	90.4799997806549	34.9200010299683	26.1900007724762	sp|P33778|H2B1B_HUMAN	Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=HIST1H2BB PE=1 SV=2	HUMAN	7																																												
231	0	6.65	85.7100009918213	34.9200010299683	26.1900007724762	sp|P62807|H2B1C_HUMAN	Histone H2B type 1-C/E/F/G/I OS=Homo sapiens OX=9606 GN=HIST1H2BI PE=1 SV=4	HUMAN	7																																												
231	0	6.65	78.5700023174286	34.9200010299683	26.1900007724762	sp|P57053|H2BFS_HUMAN	Histone H2B type F-S OS=Homo sapiens OX=9606 GN=H2BFS PE=1 SV=2	HUMAN	7																																												
231	0	6.65	85.7100009918213	34.9200010299683	26.1900007724762	sp|Q16778|H2B2E_HUMAN	Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=HIST2H2BE PE=1 SV=3	HUMAN	7																																												
231	0	6.65	73.0199992656708	34.9200010299683	26.1900007724762	sp|O60814|H2B1K_HUMAN	Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3	HUMAN	7																																												
231	0	6.65	73.0199992656708	34.9200010299683	26.1900007724762	sp|P06899|H2B1J_HUMAN	Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=HIST1H2BJ PE=1 SV=3	HUMAN	7																																												
231	0	6.64	79.3699979782104	34.9200010299683	26.1900007724762	sp|Q8N257|H2B3B_HUMAN	Histone H2B type 3-B OS=Homo sapiens OX=9606 GN=HIST3H2BB PE=1 SV=3	HUMAN	7																																												
232	6.55	6.6	40.8899992704391	25.330001115799	19.5600003004074	sp|P24534|EF1B_HUMAN	Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3	HUMAN	3																																												
233	6.5	6.59	31.0799986124039	7.12499991059303	4.30000014603138	sp|P55884|EIF3B_HUMAN	Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens OX=9606 GN=EIF3B PE=1 SV=3	HUMAN	3																																												
234	6.48	6.81	33.5500001907349	4.93099987506866	2.82600000500679	sp|P01024|CO3_HUMAN	Complement C3 OS=Homo sapiens OX=9606 GN=C3 PE=1 SV=2	HUMAN	4																																												
235	6.44	6.57	27.6300013065338	4.91200014948845	3.07000000029802	sp|Q16531|DDB1_HUMAN	DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1	HUMAN	3																																												
236	6.4	6.42	73.9099979400635	69.5699989795685	69.5699989795685	sp|P05387|RLA2_HUMAN	60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1	HUMAN	4																																												
237	6.35	6.37	84.3500018119812	50.4299998283386	36.5200012922287	sp|P62888|RL30_HUMAN	60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2	HUMAN	3																																												
238	6.34	6.37	64.709997177124	15.6900003552437	15.6900003552437	sp|P07910|HNRPC_HUMAN	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4	HUMAN	5																																												
239	6.31	6.35	42.399999499321	2.64699999243021	2.02099997550249	sp|E9PAV3|NACAM_HUMAN	Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1	HUMAN	3																																												
240	6.28	6.3	67.3500001430511	67.3500001430511	58.160001039505	sp|P04080|CYTB_HUMAN	Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=2	HUMAN	3																																												
241	6.25	6.26	38.4299993515015	12.5	10.419999808073	sp|Q8NBS9|TXND5_HUMAN	Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2	HUMAN	3																																												
242	6.24	6.36	62.830001115799	21.9899997115135	17.8000003099442	sp|O75340|PDCD6_HUMAN	Programmed cell death protein 6 OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1	HUMAN	3																																												
243	6.24	6.32	90.7100021839142	36.4300012588501	30.7099997997284	sp|P62829|RL23_HUMAN	60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1	HUMAN	3																																												
244	6.2	6.21	80.3900003433228	14.7100001573563	14.7100001573563	sp|P61313|RL15_HUMAN	60S ribosomal protein L15 OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=2	HUMAN	3																																												
245	6.18	6.22	47.1300005912781	4.21499982476234	4.21499982476234	sp|Q9NR30|DDX21_HUMAN	Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5	HUMAN	3																																												
246	6.17	6.28	88.9400005340576	36.5399986505508	29.3300002813339	sp|P62241|RS8_HUMAN	40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2	HUMAN	5																																												
247	6.17	6.22	31.4599990844727	19.539999961853	13.910000026226	sp|P19623|SPEE_HUMAN	Spermidine synthase OS=Homo sapiens OX=9606 GN=SRM PE=1 SV=1	HUMAN	3																																												
248	6.16	6.18	55.1699995994568	18.0099993944168	12.2599996626377	sp|P30040|ERP29_HUMAN	Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4	HUMAN	3																																												
249	6.14	6.19	81.8199992179871	34.2700004577637	34.2700004577637	sp|P16104|H2AX_HUMAN	Histone H2AX OS=Homo sapiens OX=9606 GN=H2AFX PE=1 SV=2	HUMAN	5																																												
249	0	6.19	86.9199991226196	37.6899987459183	37.6899987459183	sp|P20671|H2A1D_HUMAN	Histone H2A type 1-D OS=Homo sapiens OX=9606 GN=HIST1H2AD PE=1 SV=2	HUMAN	5																																												
249	0	6.19	83.8500022888184	37.6899987459183	37.6899987459183	sp|P04908|H2A1B_HUMAN	Histone H2A type 1-B/E OS=Homo sapiens OX=9606 GN=HIST1H2AE PE=1 SV=2	HUMAN	5																																												
249	0	6.19	80.4700016975403	38.280001282692	38.280001282692	sp|Q99878|H2A1J_HUMAN	Histone H2A type 1-J OS=Homo sapiens OX=9606 GN=HIST1H2AJ PE=1 SV=3	HUMAN	5																																												
249	0	6.19	80.4700016975403	38.280001282692	38.280001282692	sp|Q96KK5|H2A1H_HUMAN	Histone H2A type 1-H OS=Homo sapiens OX=9606 GN=HIST1H2AH PE=1 SV=3	HUMAN	5																																												
249	0	6.19	79.229998588562	37.6899987459183	37.6899987459183	sp|P0C0S8|H2A1_HUMAN	Histone H2A type 1 OS=Homo sapiens OX=9606 GN=HIST1H2AM PE=1 SV=2	HUMAN	5																																												
249	0	6.19	83.8500022888184	37.6899987459183	37.6899987459183	sp|Q7L7L0|H2A3_HUMAN	Histone H2A type 3 OS=Homo sapiens OX=9606 GN=HIST3H2A PE=1 SV=3	HUMAN	5																																												
249	0	6.19	76.1500000953674	37.6899987459183	37.6899987459183	sp|Q93077|H2A1C_HUMAN	Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=HIST1H2AC PE=1 SV=3	HUMAN	5																																												
249	0	6.19	72.3100006580353	37.6899987459183	37.6899987459183	sp|Q6FI13|H2A2A_HUMAN	Histone H2A type 2-A OS=Homo sapiens OX=9606 GN=HIST2H2AA4 PE=1 SV=3	HUMAN	5																																												
249	0	6.19	74.4199991226196	37.9799991846085	37.9799991846085	sp|Q9BTM1|H2AJ_HUMAN	Histone H2A.J OS=Homo sapiens OX=9606 GN=H2AFJ PE=1 SV=1	HUMAN	5																																												
249	0	6.19	68.2200014591217	37.9799991846085	37.9799991846085	sp|Q16777|H2A2C_HUMAN	Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=HIST2H2AC PE=1 SV=4	HUMAN	5																																												
249	0	6	69.4700002670288	26.7199993133545	26.7199993133545	sp|Q96QV6|H2A1A_HUMAN	Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=HIST1H2AA PE=1 SV=3	HUMAN	4																																												
250	6.13	6.15	55.3399980068207	15.8600002527237	15.8600002527237	sp|P67775|PP2AA_HUMAN	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP2CA PE=1 SV=1	HUMAN	3																																												
250	0	4.13	53.3999979496002	11.6499997675419	11.6499997675419	sp|P62714|PP2AB_HUMAN	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Homo sapiens OX=9606 GN=PPP2CB PE=1 SV=1	HUMAN	2																																												
251	6.1	6.17	48.1700003147125	21.5599998831749	16.5099993348122	sp|P00492|HPRT_HUMAN	Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2	HUMAN	3																																												
252	6.08	6.21	48.4400004148483	15.5599996447563	12.83999979496	sp|P12268|IMDH2_HUMAN	Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2	HUMAN	4																																												
253	6.08	6.15	54.6000003814697	12.0700001716614	8.81199985742569	sp|Q9P258|RCC2_HUMAN	Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2	HUMAN	3																																												
254	6.08	6.11	87.7699971199036	18.6199992895126	18.6199992895126	sp|Q07020|RL18_HUMAN	60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2	HUMAN	3																																												
255	6.06	6.11	39.7700011730194	7.95499980449677	7.95499980449677	sp|P54577|SYYC_HUMAN	Tyrosine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=YARS PE=1 SV=4	HUMAN	3																																												
256	6.05	6.06	63.8400018215179	14.1499996185303	14.1499996185303	sp|P27695|APEX1_HUMAN	DNA-(apurinic or apyrimidinic site) lyase OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2	HUMAN	4																																												
257	6.05	6.06	44.3599998950958	18.639999628067	15.2199998497963	sp|P12277|KCRB_HUMAN	Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1	HUMAN	3																																												
258	6.03	6.16	47.5600004196167	19.5099994540215	12.6000002026558	sp|P60900|PSA6_HUMAN	Proteasome subunit alpha type-6 OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1	HUMAN	3																																												
259	6.03	6.15	37.4700009822845	6.11199997365475	5.11000007390976	sp|P78347|GTF2I_HUMAN	General transcription factor II-I OS=Homo sapiens OX=9606 GN=GTF2I PE=1 SV=2	HUMAN	3																																												
260	6.02	6.19	69.6399986743927	11.5099996328354	8.92900004982948	sp|P34897|GLYM_HUMAN	Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3	HUMAN	3																																												
261	6.02	6.03	69.2700028419495	20.9800004959106	20.9800004959106	sp|P04792|HSPB1_HUMAN	Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2	HUMAN	3																																												
262	6.02	6.03	52.2300004959106	17.8599998354912	17.8599998354912	sp|Q00688|FKBP3_HUMAN	Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens OX=9606 GN=FKBP3 PE=1 SV=1	HUMAN	3																																												
263	6.01	6.02	35.6099992990494	10.6799997389317	10.6799997389317	sp|P37837|TALDO_HUMAN	Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2	HUMAN	3																																												
264	6.01	6.01	84.799998998642	23.199999332428	23.199999332428	sp|P62899|RL31_HUMAN	60S ribosomal protein L31 OS=Homo sapiens OX=9606 GN=RPL31 PE=1 SV=1	HUMAN	3																																												
265	6	6	82.8000009059906	19.1100001335144	19.1100001335144	sp|P83731|RL24_HUMAN	60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1	HUMAN	3																																												
266	6	6	61.9000017642975	29.5199990272522	29.5199990272522	sp|P10599|THIO_HUMAN	Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3	HUMAN	4																																												
267	5.94	5.98	59.8900020122528	23.1600001454353	23.1600001454353	sp|P62633|CNBP_HUMAN	Cellular nucleic acid-binding protein OS=Homo sapiens OX=9606 GN=CNBP PE=1 SV=1	HUMAN	4																																												
268	5.92	5.99	86.2500011920929	31.8699985742569	25	sp|P46778|RL21_HUMAN	60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=2	HUMAN	3																																												
269	5.9	5.95	44.1700011491776	11.6700001060963	11.6700001060963	sp|P31930|QCR1_HUMAN	Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3	HUMAN	3																																												
270	5.79	5.99	47.5899994373322	11.3399997353554	5.34599982202053	sp|Q08J23|NSUN2_HUMAN	tRNA (cytosine(34)-C(5))-methyltransferase OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2	HUMAN	3																																												
271	5.75	5.78	41.4200007915497	16.7899996042252	16.7899996042252	sp|Q15691|MARE1_HUMAN	Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3	HUMAN	3																																												
272	5.74	5.77	44.9000000953674	25.8500009775162	25.8500009775162	sp|P02042|HBD_HUMAN	Hemoglobin subunit delta OS=Homo sapiens OX=9606 GN=HBD PE=1 SV=2	HUMAN	4																																												
272	0	3.72	30.6100010871887	20.4099997878075	12.9299998283386	sp|P68871|HBB_HUMAN	Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2	HUMAN	3																																												
273	5.69	5.72	42.3599988222122	6.3400000333786	6.3400000333786	sp|P42166|LAP2A_HUMAN	Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2	HUMAN	3																																												
274	5.64	8.1	55.3399980068207	19.4499999284744	17.2600001096725	sp|Q15366|PCBP2_HUMAN	Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1	HUMAN	4																																												
275	5.63	5.72	62.2300028800964	16.3100004196167	7.51100033521652	sp|Q13283|G3BP1_HUMAN	Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1	HUMAN	2																																												
276	5.54	5.6	42.399999499321	7.43200033903122	7.43200033903122	sp|P31939|PUR9_HUMAN	Bifunctional purine biosynthesis protein PURH OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3	HUMAN	3																																												
277	5.53	5.58	48.9600002765656	20.7499995827675	20.7499995827675	sp|P28066|PSA5_HUMAN	Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3	HUMAN	3																																												
278	5.47	5.54	41.6200011968613	4.71000000834465	4.71000000834465	sp|Q99613|EIF3C_HUMAN	Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1	HUMAN	3																																												
278	0	5.54	41.6799992322922	4.70499992370605	4.70499992370605	sp|B5ME19|EIFCL_HUMAN	Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=3 SV=1	HUMAN	3																																												
279	5.45	8.22	66.6700005531311	18.7800005078316	16.1400005221367	sp|P51991|ROA3_HUMAN	Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2	HUMAN	4																																												
280	5.45	5.51	51.9599974155426	10.5400003492832	10.5400003492832	sp|P05455|LA_HUMAN	Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2	HUMAN	3																																												
281	5.44	5.55	84.0200006961823	17.0100003480911	9.79399979114532	sp|P46781|RS9_HUMAN	40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3	HUMAN	3																																												
282	5.43	5.53	54.7900021076202	14.2499998211861	14.2499998211861	sp|P01891|1A68_HUMAN	HLA class I histocompatibility antigen, A-68 alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=4	HUMAN	3																																												
282	0	3.69	35.2600008249283	10.4699999094009	10.4699999094009	sp|Q31612|1B73_HUMAN	HLA class I histocompatibility antigen, B-73 alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1	HUMAN	2																																												
282	0	3.65	17.739999294281	10.2200001478195	10.2200001478195	sp|Q95604|1C17_HUMAN	HLA class I histocompatibility antigen, Cw-17 alpha chain OS=Homo sapiens OX=9606 GN=HLA-C PE=1 SV=1	HUMAN	2																																												
283	5.41	5.58	49.2000013589859	10.6100000441074	4.17999997735023	sp|Q8NBJ5|GT251_HUMAN	Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1	HUMAN	2																																												
284	5.39	5.47	68.4800028800964	26.6699999570847	14.5500004291534	sp|P46783|RS10_HUMAN	40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1	HUMAN	2																																												
285	5.3	5.36	69.1999971866608	18.6299994587898	15.9700006246567	sp|P25786|PSA1_HUMAN	Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1	HUMAN	3																																												
286	5.3	5.35	46.8600004911423	13.1400004029274	13.1400004029274	sp|P49257|LMAN1_HUMAN	Protein ERGIC-53 OS=Homo sapiens OX=9606 GN=LMAN1 PE=1 SV=2	HUMAN	3																																												
287	5.29	5.36	49.0299999713898	17.8299993276596	8.9139997959137	sp|P11177|ODPB_HUMAN	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=PDHB PE=1 SV=3	HUMAN	2																																												
288	5.24	8.22	65.310001373291	27.7599990367889	24.0799993276596	sp|P27348|1433T_HUMAN	14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1	HUMAN	4																																												
289	5.24	5.29	34.3600004911423	14.360000193119	11.2800002098083	sp|Q12905|ILF2_HUMAN	Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2	HUMAN	3																																												
290	5.23	5.32	81.4100027084351	25.6399989128113	13.459999859333	sp|P62750|RL23A_HUMAN	60S ribosomal protein L23a OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1	HUMAN	2																																												
291	5.18	5.34	46.2599992752075	9.60899963974953	6.76200017333031	sp|P36871|PGM1_HUMAN	Phosphoglucomutase-1 OS=Homo sapiens OX=9606 GN=PGM1 PE=1 SV=3	HUMAN	3																																												
292	5.17	5.23	50.4400014877319	50.4400014877319	50.4400014877319	sp|P41567|EIF1_HUMAN	Eukaryotic translation initiation factor 1 OS=Homo sapiens OX=9606 GN=EIF1 PE=1 SV=1	HUMAN	3																																												
292	0	3.17	62.830001115799	35.4000002145767	35.4000002145767	sp|O60739|EIF1B_HUMAN	Eukaryotic translation initiation factor 1b OS=Homo sapiens OX=9606 GN=EIF1B PE=1 SV=2	HUMAN	2																																												
293	5.17	5.21	68.8399970531464	15.8099994063377	15.8099994063377	sp|P50914|RL14_HUMAN	60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4	HUMAN	4																																												
294	5.16	5.22	24.1600006818771	5.83400018513203	3.00799999386072	sp|O00410|IPO5_HUMAN	Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4	HUMAN	2																																												
295	5.13	5.22	65.1899993419647	22.9599997401237	22.9599997401237	sp|P09382|LEG1_HUMAN	Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2	HUMAN	3																																												
296	5.12	5.23	29.1900008916855	9.09100025892258	9.09100025892258	sp|P36955|PEDF_HUMAN	Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4	HUMAN	3																																												
297	5.12	5.15	31.8699985742569	5.66000007092953	5.66000007092953	sp|Q6NUK1|SCMC1_HUMAN	Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Homo sapiens OX=9606 GN=SLC25A24 PE=1 SV=2	HUMAN	3																																												
298	5.03	5.13	74.8300015926361	39.7399991750717	31.1300009489059	sp|P62263|RS14_HUMAN	40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3	HUMAN	3																																												
299	4.97	5.01	50	26.2499988079071	15.6299993395805	sp|Q15185|TEBP_HUMAN	Prostaglandin E synthase 3 OS=Homo sapiens OX=9606 GN=PTGES3 PE=1 SV=1	HUMAN	2																																												
300	4.96	5.02	38.0100011825562	11.0200002789497	6.69500008225441	sp|O75306|NDUS2_HUMAN	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2	HUMAN	2																																												
301	4.95	5.02	56.5400004386902	10.6799997389317	7.18199983239174	sp|P31948|STIP1_HUMAN	Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1	HUMAN	2																																												
302	4.93	21.88	57.0599973201752	16.6999995708466	15.5799999833107	sp|P12814|ACTN1_HUMAN	Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	HUMAN	11																																												
303	4.93	5.27	35.3399991989136	1.63599997758865	0.581099977716804	sp|Q14204|DYHC1_HUMAN	Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5	HUMAN	2																																												
304	4.92	4.97	77.7800023555756	40.4799997806549	32.5399994850159	sp|P62318|SMD3_HUMAN	Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1	HUMAN	2																																												
305	4.89	4.97	21.6399997472763	5.11699989438057	4.02700006961823	sp|Q9NQC3|RTN4_HUMAN	Reticulon-4 OS=Homo sapiens OX=9606 GN=RTN4 PE=1 SV=2	HUMAN	2																																												
306	4.86	5.02	68.5999989509583	3.11099998652935	1.80900003761053	sp|Q14152|EIF3A_HUMAN	Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1	HUMAN	2																																												
307	4.86	4.9	27.3699998855591	9.47400033473969	9.47400033473969	sp|Q01518|CAP1_HUMAN	Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5	HUMAN	3																																												
